3410.1,"Oldham 012B","E01005449"
2710.8,"Oldham 012C","E01005454"
8872.7,"Oldham 012D","E01005455"
7227.7,"Oldham 012E","E01005456"
529.8,"Oldham 013A","E01005407"
1079.6,"Oldham 013B","E01005412"
368.9,"Oldham 013C","E01005416"
651.7,"Oldham 013D","E01005417"
12470.4,"Oldham 014A","E01005348"
4835.3,"Oldham 014B","E01005350"
3585.2,"Oldham 014C","E01005432"
4271.4,"Oldham 014D","E01005433"
4906.7,"Oldham 015A","E01005329"
672.8,"Oldham 015B","E01005330"
5117.7,"Oldham 015C","E01005333"
4050.6,"Oldham 015D","E01005336"
10195.3,"Oldham 016A","E01005349"
8492.9,"Oldham 016B","E01005351"
8456.9,"Oldham 016C","E01005352"
3958.7,"Oldham 016D","E01005353"
3429.0,"Oldham 016E","E01005354"
4213.2,"Oldham 017A","E01005327"
3603.8,"Oldham 017B","E01005328"
7578.0,"Oldham 017C","E01005331"
4819.1,"Oldham 017D","E01005334"
4613.7,"Oldham 017E","E01005338"
5687.3,"Oldham 018A","E01005387"
4761.7,"Oldham 018B","E01005388"
2984.3,"Oldham 018C","E01005389"
5110.5,"Oldham 018D","E01005418"
8510.3,"Oldham 019A","E01005428"
4238.6,"Oldham 019B","E01005431"
11964.2,"Oldham 019C","E01005450"
4835.9,"Oldham 019D","E01005451"
2031.2,"Oldham 020C","E01005408"
61.1,"Oldham 020D","E01005409"
2834.0,"Oldham 020E","E01032922"
951.3,"Oldham 021A","E01005406"
2791.7,"Oldham 021B","E01005413"
5881.6,"Oldham 021C","E01005419"
3572.2,"Oldham 021D","E01005420"
3043.4,"Oldham 022A","E01005321"
13427.4,"Oldham 022B","E01005326"
7618.7,"Oldham 022C","E01005427"
7622.1,"Oldham 022D","E01005429"
10689.7,"Oldham 022E","E01005430"
12075.1,"Oldham 024A","E01005320"
3463.1,"Oldham 024B","E01005434"
15340.8,"Oldham 024C","E01005437"
5266.3,"Oldham 024D","E01005459"
4634.1,"Oldham 026A","E01005383"
752.0,"Oldham 026D","E01005386"
3694.0,"Oldham 026E","E01032556"
4913.6,"Oldham 026F","E01032557"
6197.0,"Oldham 027A","E01005342"
9915.9,"Oldham 027B","E01005343"
7249.0,"Oldham 027C","E01005344"
6145.1,"Oldham 027D","E01005381"
3977.1,"Oldham 028A","E01005332"
5536.8,"Oldham 028B","E01005341"
2362.8,"Oldham 028C","E01005345"
3629.3,"Oldham 028D","E01005346"
2264.2,"Oldham 028E","E01005347"
7051.4,"Oldham 029A","E01005322"
5629.3,"Oldham 029B","E01005323"
3097.5,"Oldham 029C","E01005324"
4435.6,"Oldham 029D","E01005325"
4310.2,"Oldham 029E","E01005438"
7584.6,"Oldham 030A","E01005377"
7397.3,"Oldham 030B","E01005379"
2548.0,"Oldham 030C","E01005380"
5643.6,"Oldham 030D","E01005382"
